Affiliation,Country,count,latitude,longitude
Institute of Animal Physiology and Genetics of the Academy of Sciences of the Czech Republic,Czech Republic,1,49.7439047,15.3381061
"Institute of Applied Mechanics, National Taiwan University",Taiwan,1,23.5983227,120.8353769
Institute of Automation Chinese Academy of Sciences,China,1,35.0000663,104.999955
Institute of Basic Medical Sciences,China,1,35.0000663,104.999955
Institute of Biochemistry and Biophysics of the Polish Academy of Sciences,Poland,1,52.215933,19.134422
Institute of Bioinformatics and Applied Biotechnology,India,1,12.8441237,77.65865025
"Institute of Blood Transfusion,Chinese Academy of Medical Sciences&amp; Peking Union Medical College",China,1,35.0000663,104.999955
"Institute of Business Management, Karachi",Pakistan,1,24.8124468,67.1168012
Institute of Chartered Financial Analysts of India,India,1,22.3511148,78.6677428
Institute of Chemical Process Fundamentals of the CAS,Czech Republic,1,49.7439047,15.3381061
Institute of Chemical Technology,India,1,19.02391285,72.85876655
Institute of Clinical Pathology and Medical Research,Australia,1,-24.7761086,134.755
Institute of Coal Chemistry Chinese Academy of Sciences,China,1,35.0000663,104.999955
Institute of Computing Technology Chinese Academy of Sciences,China,1,35.0000663,104.999955
"Institute of Dermatology and Hospital for Skin Diseases, Chinese Academy of Medical Sciences &amp; Peking Union Medical College",China,1,35.0000663,104.999955
"Institute of Development Studies, Brighton",United Kingdom,1,50.86593895,-0.08982971
Institute of Drug Quality Control,Viet Nam,1,21.02523085,105.8506309
Institute of Ecology and Botany,Hungary,1,47.1817585,19.5060937
Institute of Endemic Diseases Sudan,Sudan,1,34.0678644,-102.524362
Institute of Environmental Science and Research,New Zealand,1,-41.1473278,174.8390084
Institute of Experimental Medicine of the Czech Academy of Sciences,Czech Republic,1,49.7439047,15.3381061
Institute of Experimental Psychology Slovak Academy of Sciences,Slovakia,1,48.7411522,19.4528646
Institute of Family Medicine and Primary Care,India,1,22.3511148,78.6677428
"Institute of Forest Productivity (IFP), Ranchi",India,1,22.3511148,78.6677428
"Institute of Gene Biology, Russian Academy of Sciences",Russian Federation,1,64.6863136,97.7453061
Institute of General Pathology and Pathophysiology RAMS,Russian Federation,1,64.6863136,97.7453061
Institute of Genetics and Developmental Biology Chinese Academy of Sciences,China,1,35.0000663,104.999955
Institute of Geology and Geophysics Chinese Academy of Sciences,China,1,35.0000663,104.999955
Institute of Global Health and Development,Guinea-Bissau,1,11.815215,-15.2351044
"Institute of Haematology and Transfusion Medicine, Warsaw",Poland,1,52.215933,19.134422
"Institute of Health Research, Epidemiological Surveillance and Training",Senegal,1,14.4750607,-14.4529612
Institute of Hematology and Center for Hemato-Oncology Research,Italy,1,42.6384261,12.674297
Institute of Himalayan Bioresource Technology India,India,1,22.3511148,78.6677428
Institute of Human Behaviour &amp; Allied Sciences,India,1,22.3511148,78.6677428
Institute of Hydromechanics of the National Academy of Sciences of Ukraine,Ukraine,1,49.4871968,31.2718321
Institute of Image-Guided Surgery,France,1,46.603354,1.8883335
Institute of International Studies at Ramkhamheng University,Thailand,1,14.8971921,100.83273
Institute of Life Sciences India,India,1,17.4505071,78.34265152
"Institute of Livestock and Grassland Science, NARO",Japan,1,36.5748441,139.2394179
Institute of Living,United States,1,41.7499178,-72.68122826
Institute of Macromolecular Chemistry of the Academy of Sciences of the Czech Republic,Czech Republic,1,49.7439047,15.3381061
"Institute of Materia Medica, Chinese Academy of Medical Sciences &amp; Peking Union Medical College",China,1,35.0000663,104.999955
Institute of Mechanics Bulgarian Academy of Sciences,Bulgaria,1,42.6073975,25.4856617
"Institute of Medicinal Biotechnology, Chinese Academy of Medical Sciences &amp; Peking Union Medical College",China,1,35.0000663,104.999955
Institute of Molecular Biology and Biotechnology of the Foundation for Research and Technology Hellas,Greece,1,38.9953683,21.9877132
Institute of Nature Conservation of the Polish Academy of Sciences,Poland,1,52.215933,19.134422
Institute of Neurobiology Slovak Academy of Sciences,Slovakia,1,48.7411522,19.4528646
Institute of Neurosciences,India,1,55.86026025,-4.340967719
Institute of Neurosciences Kolkata,India,1,22.5470227,88.3620613
Institute of Nuclear Medicine &amp; Allied Sciences,India,1,22.3511148,78.6677428
"Institute of Nuclear Safety System, Incorporated",Japan,1,36.5748441,139.2394179
Institute of Nursing Research,Nigeria,1,23.7316941,90.4288607
Institute of Oceanography Vietnam,Viet Nam,1,12.2079496,109.2138508
Institute of Oncology,Moldova,1,45.41476135,9.207647268
"Institute of Parasitology, Biology Centre of the Academy of Sciences of the Czech Republic",Czech Republic,1,49.7439047,15.3381061
"Institute of Pathogen Biology, Chinese Academy of Medical Sciences &amp; Peking Union Medical College",China,1,35.0000663,104.999955
Institute of Pathology,Thailand,1,54.5947006,-5.951902636
Institute of Pathology,Germany,1,54.5947006,-5.951902636
Institute of Pediatrics,Philippines,1,39.9136327,116.4339511
Institute of Physics Chinese Academy of Sciences,China,1,39.98285155,116.3245244
Institute of Problems of Chemical Physics of Russian Academy of Sciences,Russian Federation,1,64.6863136,97.7453061
Institute of Process Engineering Chinese Academy of Sciences,China,1,39.9896822,116.3199226
"Institute of Psychiatry ""Socola""",Romania,1,45.9852129,24.6859225
"Institute of Psychiatry and Neurology, Warszawa",Poland,1,52.215933,19.134422
Institute of Psychology,Ireland,1,47.0771663,15.450917
Institute of Psychology,United States,1,47.0771663,15.450917
Institute of Public Policy and Development,Thailand,1,14.8971921,100.83273
Institute of Public Policy and Development (IPPD),Thailand,1,14.8971921,100.83273
Institute of Science and Technology Austria (ISTA),Austria,1,47.59397,14.12456
Institute of Security and International Studies,Thailand,1,14.8971921,100.83273
Institute of Security and International Studies (ISIS,Thailand,1,14.8971921,100.83273
Institute of Software Chinese Academy of Sciences,China,1,35.0000663,104.999955
Institute of Speleology,Romania,1,45.9852129,24.6859225
Institute of Surface Chemistry National Academy of Sciences in Ukraine,Ukraine,1,49.4871968,31.2718321
Institute of Sustainable Innovation for Communities – ISIC,Bangladesh,1,24.4769288,90.2934413
Institute of Urgent and Recovery Surgery n.a V.K. Gusaka of AMS of Ukraine,Ukraine,1,49.4871968,31.2718321
Institute of Veterinary Research and Development of Central Vietnam,Viet Nam,1,15.9266657,107.9650855
Institute of Zoology Slovak Academy of Sciences,Slovakia,1,48.7411522,19.4528646
Institute Sant Joan,Spain,1,39.3260685,-4.8379791
Institut-H?pital Neurologique de Montr?al,Canada,1,61.0666922,-107.991707
Institution of High Energy Physics,China,1,35.0000663,104.999955
Institutionen f?r Kemiteknik,Sweden,1,59.6749712,14.5208584
"Institutionen f?r Kliniska Vetenskaper, Malm?",Sweden,1,59.6749712,14.5208584
"Institutionen f?r Molekyl?r biovetenskap, Wenner-Grens institut",Sweden,1,59.6749712,14.5208584
Institutionen f?r Translationell Medicin,Sweden,1,59.6749712,14.5208584
Instituto #SaludsinBulos,Spain,1,39.3260685,-4.8379791
Instituto Catal?n de Paleoecolog?a Humana y Evoluci?n Social,Spain,1,39.3260685,-4.8379791
Instituto Cubano de Oftalmolog?a Ram?n Pando Ferrer,Cuba,1,23.0131338,-80.8328748
Instituto de Astrof?sica de Andaluc?a - CSIC,Spain,1,39.3260685,-4.8379791
Instituto de Bot?nica de Sao Paulo,Brazil,1,-23.6433714,-46.61958321
Instituto de Botanica del Nordeste,Argentina,1,-34.9964963,-64.9672817
"Instituto de Cancerolog?a, Las Am?ricas",Colombia,1,4.099917,-72.9088133
"Instituto de Ecolog?a, A.C.",Mexico,1,-16.538017,-68.0675576
Instituto de Energ?as Renovables de la UNAM,Mexico,1,19.4326296,-99.1331785
Instituto de F?sica,Mexico,1,-23.56099305,-46.73469212
Instituto de Ginecolog?a de Rosario,Argentina,1,-34.9964963,-64.9672817
Instituto de Infectologia Emilio Ribas,Brazil,1,-10.3333333,-53.2
Instituto de Investigaci?n Biom?dica de Lleida Fundaci? Dr. Pifarr?,Spain,1,39.3260685,-4.8379791
Instituto de Investigaci?n Biom?dica de M?laga y Plataforma en Nanomedicina,Spain,1,39.3260685,-4.8379791
Instituto de Investigaci?n de Enfermedades Raras?,Spain,1,40.47625785,-3.693106338
Instituto de Investigaci?n Sanitaria de Navarra,Spain,1,39.3260685,-4.8379791
Instituto de Investigaci?n Sanitaria de Santiago de Compostela,Spain,1,42.8700961,-8.5653612
Instituto de Investigaci?n Sanitaria del Hospital Universitario La Paz,Spain,1,39.3260685,-4.8379791
Instituto de Investigaci?n Sanitaria del Principado de Asturias,Spain,1,39.3260685,-4.8379791
Instituto de Investigaci?n Sanitaria Fundaci?n Para la Investigaci?n del Hospital Cl?nico de Valencia - INCLIVA,Spain,1,39.3260685,-4.8379791
Instituto de Investigaci?n Sanitaria Hospital Universitario de La Princesa,Spain,1,39.3260685,-4.8379791
Instituto de Investigaci?n Sanitaria La Fe,Spain,1,39.3260685,-4.8379791
"Instituto de Investigaciones en Ingenier?a Gen?tica y Biolog?a Molecular, Buenos Aires",Argentina,1,-34.9964963,-64.9672817
Instituto de Investigaciones en Matem?ticas Aplicadas y en Sistemas,Mexico,1,19.32993515,-99.18043905
Instituto de Investigaciones Metabolicas,Argentina,1,-34.9964963,-64.9672817
Instituto de Patologia de Ara?atuba,Brazil,1,-10.3333333,-53.2
Instituto De Pesquisas Jardim Botanico Do Rio De Janerio,Brazil,1,-10.3333333,-53.2
Instituto de Technologia em Imunobiologicos,Brazil,1,-10.3333333,-53.2
Instituto de Telelcommunicacoes,Portugal,1,39.6621648,-8.1353519
Instituto Dominicano de Estudios Virologicos (IDEV),Dominican Republic,1,19.0974031,-70.3028026
"Instituto Federal de Educa??o, Ci?ncia e Tecnologia do Rio de Janeiro",Brazil,1,-10.3333333,-53.2
Instituto Federal do Rio de Janeiro,Brazil,1,-22.88070345,-43.43411682
Instituto Geofisico del Peru,Peru,1,-12.06955525,-76.9665075
Instituto Gulbenian de Ciencia,Portugal,1,39.6621648,-8.1353519
Instituto Internacional de Medio Ambiente y Desarrollo - IIED America Latina,Argentina,1,-34.9964963,-64.9672817
Instituto Materno Infantil de Pernambuco,Brazil,1,-8.0668444,-34.89088207
Instituto Milenio de Astrof?sica,Chile,1,-33.4999219,-70.61143908
Instituto Nacional de Cancer,Brazil,1,-22.9104636,-43.19375529
Instituto Nacional de Cardiologia Ignacio Chavez,Mexico,1,19.2905952,-99.15384711
Instituto Nacional de Enfermedades Respiratorias,Mexico,1,19.2912932,-99.1586183
Instituto Nacional de Gesti?n Sanitaria,Spain,1,39.3260685,-4.8379791
Instituto Nacional de Investiga??o Agr?ria e Veterin?ria,Portugal,1,39.548331,-8.969943778
Instituto Nacional de Investigaci?n en Salud P?blica (INSPI),Ecuador,1,-2.18267665,-79.89128958
Instituto Nacional de Psiquiatr?a Ramon de la Fuente,Mexico,1,19.4326296,-99.1331785
Instituto Nacional de Saude Maputo,Mozambique,1,-25.7314312,32.67100291
Instituto Nacional de Tecnologia Agropecuaria Buenos Aires,Argentina,1,-34.60439565,-58.67132004
Instituto Politecnico de Braganca,Portugal,1,41.47817825,-7.177538232
Instituto Regional de Enfermedades Neopl?sicas del Sur,Peru,1,-6.8699697,-75.0458515
Instituto Roosevelt,Colombia,1,19.2972537,-99.1522375
"Instituto Superior de Agronomia, Universidade de Lisboa",Portugal,1,38.7076838,-9.182750048
Instituto Universit?rio de Ci?ncias da Sa?de (IUCS),Portugal,1,39.6621648,-8.1353519
Institutul Clinic Fundeni,Romania,1,44.465434,26.15595254
Institutul Oncologic Prof. Dr. Alexandru Trestioreanu Bucuresti,Romania,1,45.9852129,24.6859225
Instiutet f?r rymdfysik,Sweden,1,59.6749712,14.5208584
"Instytut Geografii Spo?eczno-Ekonomicznej i Gospodarki Przestrzennej, Uniwersytet im. Adama Mickiewicza",Poland,1,52.215933,19.134422
Instytut Kardiologii im. Prymasa Tysiaclecia Stefana Kardyna?a Wyszynskiego,Poland,1,52.215933,19.134422
Integrated Rural Technology Centre (IRTC),India,1,10.8321984,76.5944364
Integrative Oceanography Division,United States,1,39.7837304,-100.445882
Intensive Care Unit,Uruguay,1,-35.2535294,149.0889753
Intensive Care Unit,Bolivia,1,-35.2535294,149.0889753
Interaction Sol Plante Atmosph?re,France,1,46.603354,1.8883335
InterBioScreen,Russian Federation,1,64.6863136,97.7453061
Interdisciplinary and International Program,Thailand,1,14.8971921,100.83273
Interdisciplinary Center for Aquaculture Research (INCAR),Chile,1,-31.7613365,-71.3187697
Intergovernmental Oceanographic Commission,France,1,46.603354,1.8883335
Intergruppo Italiano Linfomi,Italy,1,42.6384261,12.674297
International Alliance for Biological Standardization (IABS),United States,1,39.7837304,-100.445882
International Atomic Energy Agency - Environment Laboratories,Monaco,1,43.7323492,7.4276832
International Center for Relativistic Astrophysics,Italy,1,42.46984345,14.2054269
International Center for Research on Women,United States,1,39.7837304,-100.445882
International Centre for Genetic Engineering and Biotechnology,Italy,1,42.6384261,12.674297
International Centre for Integrated Mountain Development (ICIMOD),Nepal,1,28.3780464,83.9999901
International Centre for Integrated Mountain Development Nepal,Nepal,1,28.3780464,83.9999901
International Centre for Psychological Counseling and Social Research,India,1,22.3511148,78.6677428
International Centre of Biodiversity and Primates Conservation,China,1,35.0000663,104.999955
International Clinic,Peru,1,33.5694474,-7.618755851
International College of Auckland,New Zealand,1,-36.8715295,174.6218571
International Council for Science Regional Office for Asia and the Pacific (ICSU ROAP),Malaysia,1,4.5693754,102.2656823
International European University,Ukraine,1,50.453627,30.6414136
International Federation of Disabled Sailors,France,1,46.603354,1.8883335
International Federations of Oto-rhino-laryngological Societies (YO-IFOS),France,1,46.603354,1.8883335
International Food Policy Research Institute,United States,1,28.6270669,77.161275
International Foundation Against Infectious Disease in Nigeria,United States,1,39.7837304,-100.445882
International Hair Research Foundation,Italy,1,42.6384261,12.674297
International Independent Expert on Health Systems,Nicaragua,1,12.6090157,-85.2936911
International Institute for Environment and Development,United Kingdom,1,55.9523139,-3.1969241
International Livestock Research Institute Nairobi,Kenya,1,-1.274843699,36.72166286
International Marine Biological Research Institute,Japan,1,36.5748441,139.2394179
International Max Planck Research School for Astronomy &amp; Cosmic Physics at the University of Heidelberg,Germany,1,51.1638175,10.4478313
International Patient Organization for Primary Immunodeficiencies (IPOPI),United Kingdom,1,54.7023545,-3.2765753
International Research Organization for Advanced Science and Technology,Japan,1,36.5748441,139.2394179
International Specialist Eye Centre,Malaysia,1,4.5693754,102.2656823
International Tsunami Museum,Thailand,1,14.8971921,100.83273
International University,Cambodia,1,11.5745306,104.8775196
International University of Business Agriculture and Technology,Bangladesh,1,23.8882231,90.39064087
International University of Health and Welfare Mita Hospital,Japan,1,36.5748441,139.2394179
International University of Sarajevo,Bosnia and Herzegovina,1,44.3053476,17.5961467
International Water Management Institute,Laos,1,5.59712975,-0.18703743
Internationalization Head,Thailand,1,14.8971921,100.83273
Inter-University Centre for Astronomy and Astrophysics India,India,1,18.5594399,73.8256101
Inter-university Institute for Data Intensive Astronomy,South Africa,1,-28.8166236,24.991639
Interuniversity Institute for High Energies (ULB-VUB),Belgium,1,50.6402809,4.6667145
INTI International University,Malaysia,1,2.81133705,101.7581308
"IntraHealth International, Inc.",United States,1,39.7837304,-100.445882
Intronics company limited,Thailand,1,14.8971921,100.83273
Invasive Fungi Research Center MAZUMS,Iran,1,32.6475314,54.5643516
Ioncure Tech Private Ltd,India,1,22.3511148,78.6677428
IPARCOS-UCM (Instituto de F?sica de Part?culas y del Cosmos),Spain,1,39.3260685,-4.8379791
Ipswich Hospital,United Kingdom,1,52.05800755,1.198066574
IRAM Institut de RadioAstronomie Millim?trique,France,1,44.63460425,5.908148355
Iran Polymer and Petrochemical Institute,Iran,1,35.74558645,51.16789165
"Iranian Academic Center for Education, Culture and Research",Iran,1,32.6475314,54.5643516
Iranian Ministry of Health and Medical Education,Iran,1,32.6475314,54.5643516
IRCAD Institut de Recherche contre les Cancers de l'Appareil Digestif,France,1,46.603354,1.8883335
IRCCS Azienda Unit? Sanitaria Locale di Reggio Emilia,Italy,1,42.6384261,12.674297
IRCCS Burlo Garofolo,Italy,1,45.6359387,13.78427994
IRCCS Centro San Giovanni di Dio Fatebenefratelli,Italy,1,42.6384261,12.674297
IRCCS Eugenio Medea,Italy,1,42.6384261,12.674297
IRD Centre de Montpellier,France,1,46.603354,1.8883335
IRIS Institut de Recherches Internationales Servier,France,1,46.603354,1.8883335
Irkutsk State Medical University,Russian Federation,1,64.6863136,97.7453061
Isala Clinics,Netherlands,1,52.5113422,6.1221969
Isfahan University,Iran,1,32.71868435,51.53414653
ISIS Neutron and Muon Source,United Kingdom,1,54.7023545,-3.2765753
Islamic University of Kalimantan,Indonesia,1,-2.4833826,117.8902853
Isle of Wight NHS Trust,United Kingdom,1,54.7023545,-3.2765753
Ispahani Islamia Eye Institute and Hospital,Bangladesh,1,23.7584613,90.3850061
ISSSTECALI UABC,Mexico,1,19.4326296,-99.1331785
Istanbul Topkapi University,Turkey,1,41.0149199,28.90501216
"Istishari Hospital, Amman",Jordan,1,31.9660779,35.8867349
"Istituto di Geoscienze e Georisorse, Sezione di Firenze",Italy,1,42.6384261,12.674297
"Istituto di Ricerca in Biomedicina, Bellinzona",Switzerland,1,46.7985624,8.2319736
"Istituto di Ricerca sulle Acque, Italy",Italy,1,41.117089,16.81966342
"Istituto Nazionale di Geofisica e Vulcanologia, Pisa",Italy,1,43.72157075,10.39930853
Istituto Nazionale Riposo e Cura Anziani,Italy,1,42.6384261,12.674297
"Istituto Neurologico Mediterraneo Neuromed, Pozzilli",Italy,1,41.5138592,14.0599964
Istituto Oncologico Veneto IOV - IRCCS,Italy,1,42.6384261,12.674297
Istituto Scientifico Romagnolo per lo Studio e la Cura dei Tumori,Italy,1,44.1245579,12.06506904
Italian Association Against Leukemias,Italy,1,42.6384261,12.674297
Italian Institute for Environmental Protection and Research,Italy,1,42.6384261,12.674297
Italian Liver Foundation,Italy,1,42.6384261,12.674297
Italian-Thai Ceramic Refractory Co. Ltd.,Thailand,1,14.8971921,100.83273
"Iteris, Inc.",United States,1,39.7837304,-100.445882
iThemba Labs,South Africa,1,-34.0249225,18.71742953
Ithree Institute,Australia,1,-24.7761086,134.755
ITS America (Intelligent Transportation Society of America),United States,1,39.7837304,-100.445882
IUCT Oncopole,France,1,46.603354,1.8883335
IUMS Pediatric Growth and Development Research Center,Iran,1,32.6475314,54.5643516
Iwate Prefectural University,Japan,1,39.8025528,141.1360611
Iwi United Engagement Limited,New Zealand,1,-41.5000831,172.8344077
IWK Health,Canada,1,44.6378638,-63.58373148
?zmir K?tip ?elebi ?niversitesi,Turkey,1,38.5124922,27.03128078
J.E. Cairnes School of Business &amp; Economics,Ireland,1,52.865196,-7.9794599
Jacynthe Tremblay Consultation,Canada,1,61.0666922,-107.991707
Jahangirnagar University,Bangladesh,1,23.88254915,90.26703876
Jakarta International School,Indonesia,1,-6.2311035,106.8002327
"James Cook University, Singapore",Singapore,1,1.3153627,103.8760268
James Paget University Hospital,United Kingdom,1,52.56182785,1.718108949
Jamia Hamdard,India,1,28.5153806,77.2502919
Janaki Medical College,Nepal,1,26.8153163,85.9528582
Janssen,United Kingdom,1,-38.8958839,-70.0429417
Janssen Biopharma,United States,1,39.7837304,-100.445882
Janssen Research &amp; Development,Belgium,1,50.6402809,4.6667145
Janssen Vaccines,Switzerland,1,52.1659285,4.4683364
Janssen-Cilag BV,Netherlands,1,52.2434979,5.6343227
Japan Atomic Energy Agency,Japan,1,36.463575,140.5696265
Japan Coal Energy Center,Japan,1,36.5748441,139.2394179
Japan Monkey Centre,Japan,1,36.5748441,139.2394179
Japan Organization of Occupational Health and Safety,Japan,1,36.5748441,139.2394179
Japan Transport and Tourism Research Institute,Japan,1,35.6757529,139.7501637
Japan Young Psychiatrists Organization,Japan,1,36.5748441,139.2394179
Japanese Red Cross Kyoto Daini Hospital,Japan,1,36.5748441,139.2394179
Japanese Red Cross Musashino Hospital,Japan,1,36.5748441,139.2394179
Japanese Society for Dialysis Therapy,Japan,1,36.5748441,139.2394179
Jawahar Lal Nehru Memorial Hospital,India,1,34.098186,74.8214623
Jawaharlal Nehru Technological University Anantapur,India,1,22.3511148,78.6677428
Jawaharlal Nehru Technological University Hyderabad,India,1,17.49306445,78.39140795
JAXA Institute of Space and Astronautical Science,Japan,1,36.5748441,139.2394179
Jaypee Institute of Information Technology,India,1,28.6300443,77.3720823
Jean Mayer USDA Human Nutrition Research Center on Aging,United States,1,39.7837304,-100.445882
Jefferson Medical College,United States,1,38.24872205,-85.75319858
Jehangir Clinical Development Centre,India,1,22.3511148,78.6677428
Jeju National University,South Korea,1,33.5133962,126.5535108
Jerash Private University,Jordan,1,44.6663146,-93.6261918
Jerez Universitary Hospital,Spain,1,39.3260685,-4.8379791
Jesse Brown VA Medical Center,United States,1,41.8702939,-87.67777209
Jesus &amp; Mary College,India,1,22.3511148,78.6677428
Jet Propulsion Laboratory,United States,1,34.2015125,-118.1729785
Jiangsu Provincial Center for Disease Prevention and Control,China,1,35.0000663,104.999955
Jiangxi Science and Technology Normal University,China,1,35.0000663,104.999955
Jilin University of Finance and Economics,China,1,35.0000663,104.999955
Jimei University,China,1,24.5827448,118.0897804
Jinan Infectious Disease Hospital,China,1,36.2407557,117.6406413
Jining No. 1 People’s Hospital,China,1,35.0000663,104.999955
Jinling Hospital,China,1,35.0000663,104.999955
Jinnah Hospital Lahore,Pakistan,1,31.48462325,74.29710849
JK Art and Science,Netherlands,1,52.2434979,5.6343227
Jnana Sanjeevini Medical Centre,India,1,22.3511148,78.6677428
Johannes Wesling Klinikum Minden,Germany,1,52.26124385,8.88953084
John de Laeter Research Centre,Australia,1,-24.7761086,134.755
John F. Kennedy Medical Center,United States,1,6.2870156,-10.77360321
John Hunter Children's Hospital,Australia,1,-24.7761086,134.755
John Hunter Hospital,Australia,1,-32.92088195,151.6919484
"John Snow, Inc. and JSI Research &amp; Training Institute, Inc.",United States,1,39.7837304,-100.445882
Johns Hop1ins University,United States,1,39.7837304,-100.445882
Johns Hopkins All Children's Hospital,United States,1,27.76294435,-82.63975141
Johns Hopkins Aramco Healthcare,Saudi Arabia,1,26.31115985,50.13579114
Johns Hopkins School of Nursing,United States,1,39.7837304,-100.445882
Johns Hopkins University Applied Physics Laboratory,United States,1,39.1667632,-76.89732772
Johns Hopkins University Washington,United States,1,38.893063,-77.01920529
Johnson &amp; Johnson,United States,1,39.7837304,-100.445882
Joint Base Langley-Eustis,United States,1,37.08751425,-76.35722239
Joint Centre for Zoonotic Infections and Antimicrobial Resistance,Italy,1,42.6384261,12.674297
Jomo Kenyatta University of Agriculture and Technology,Kenya,1,-1.0912578,37.012299
Jordan University Hospital,Jordan,1,32.00689695,35.874492
Joseph Ayobabalaola University,Nigeria,1,9.6000359,7.9999721
Jouf University,Saudi Arabia,1,29.7872485,40.0465393
Journal of American Medical Association,United States,1,39.7837304,-100.445882
JSI,United States,1,39.17848895,23.50318527
JSS Academy of Higher Education &amp; Research,India,1,22.3511148,78.6677428
Juba University,South Sudan,1,4.84132815,31.59091404
Jubilant Biosys Ltd.,India,1,22.3511148,78.6677428
Jubilee Mission Medical College,India,1,10.52080165,76.22742268
Junior Research Group Coinfection,Germany,1,51.1638175,10.4478313
Jupiter Hospital,India,1,26.92386562,-80.09655664
Justice Health,Australia,1,-33.9700537,151.2426383
K L Deemed to be University,India,1,22.3511148,78.6677428
K.L.E. Institute of Technology,India,1,15.3509158,75.08221043
K.S. Rangasamy College of Arts and Science (Autonomous),India,1,22.3511148,78.6677428
Kabgayi Eye Unit,Rwanda,1,-1.9646631,30.0644358
Kabul University,Afghanistan,1,34.5154111,69.13383732
Kaduna State University,Nigeria,1,10.51737705,7.449723326
Kagawa University Faculty of Medicine,Japan,1,36.5748441,139.2394179
Kaijo Co.,Japan,1,37.3670449,-121.9607093
Kainan University Taiwan,Taiwan,1,25.01209355,121.2686252
Kaiser Franz Josef Hospital,Austria,1,48.1735013,16.35054854
Kaiser Permanente Center for Health Research,United States,1,45.55033615,-122.6805679
Kalasalingam College of Arts and Science,India,1,22.3511148,78.6677428
Kamaraj College of Engineering and Technology,India,1,22.3511148,78.6677428
Kameda General Hospital,Japan,1,35.1203266,140.1260405
Kamphaeng Phet Provincial Hospital,Thailand,1,14.8971921,100.83273
Kamuzu Central Hospital,Malawi,1,-13.97639635,33.78168439
Kamuzu Central Hospitals,Malawi,1,-13.9768966,33.78548516
Kanagawa Cancer Center Research Institute,Japan,1,36.5748441,139.2394179
Kanagawa Prefectural Government,Japan,1,35.44835715,139.6415063
Kanagawa Prefectural Museum of Natural History,Japan,1,36.5748441,139.2394179
Kanazawa University Hospital,Japan,1,36.5568865,136.6728663
Kanchanaburi Inland Aquaculture Research and Development Center,Thailand,1,14.8971921,100.83273
Kanesa LLC,United States,1,39.7837304,-100.445882
KangBao Pet Hospital,China,1,35.0000663,104.999955
"Kansai Electric Power Co., Inc.",Japan,1,36.5748441,139.2394179
Kansai Medical University,Japan,1,36.5748441,139.2394179
Kansai Medical University Hospital,Japan,1,36.5748441,139.2394179
Kansai Medical University Medical Center,Japan,1,36.5748441,139.2394179
Kansas City University,United States,1,39.10684705,-94.56100904
Kao Consumer Products,Thailand,1,51.20837515,12.3369365
Kao Yuan University,China,1,22.8415343,120.2638315
Kaohsiung Municipal Hsiao-Kang Hospital,Taiwan,1,23.5983227,120.8353769
Kaomgawa Sea World,Japan,1,36.5748441,139.2394179
Kapi'olani Medical Center for Women and Children,United States,1,21.30026905,-157.8338119
Kapi'olani Medical Specialists,United States,1,39.7837304,-100.445882
Karab?k ?niversitesi,Turkey,1,41.2072548,32.65837956
Karachi Medical and Dental College,Pakistan,1,24.8062103,67.1316379
Karitane,Australia,1,-45.6380438,170.6543012
Karl Landsteiner Institute for Neuroimmunological and Neurodegenerative Disorders,Austria,1,47.59397,14.12456
Karpagam College of Engineering,India,1,10.87831015,77.02080234
Karst Research Institute,Slovenia,1,46.1199444,14.8153333
Karunya Institute of Technology and Sciences,India,1,22.3511148,78.6677428
Kasemrad Hospital,Thailand,1,17.93928575,102.642724
Kasemrad Hospital Saraburi,Thailand,1,14.8971921,100.83273
Kasertsart University,Thailand,1,14.8971921,100.83273
Kashi Naresh Government Post Graduate College,India,1,22.3511148,78.6677428
Kasikorn Bank Public Company Limited,Thailand,1,14.8971921,100.83273
Kasikorn Business-Technology Group,Thailand,1,13.910569,100.5515265
KAT Hospital,Greece,1,56.46359655,-3.038003161
Kathmandu Institute of Applied Sciences,Nepal,1,28.3780464,83.9999901
Kathmandu Medical College,Nepal,1,27.68729715,85.40805545
Kathmandu University,Nepal,1,27.61866315,85.53822628
Kathmandu University School of Medical Sciences,Nepal,1,27.6080125,85.54570462
Kaunas University of Technology,Lithuania,1,54.89880525,23.91265257
Kautz5 gUG,Germany,1,51.1638175,10.4478313
Kavli Institute of Nanoscience Delft,Netherlands,1,52.2434979,5.6343227
Kaysone-Phomvihan District,Laos,1,16.55523465,104.7467784
KD Hospital,India,1,23.1352599,72.54135305
KDDI Corporation,Japan,1,36.5748441,139.2394179
Kebri Dehar University,Ethiopia,1,10.2116702,38.6521203
Keele Business School,United Kingdom,1,53.0050854,-2.26459761
Keio University Hospital,Japan,1,35.68194515,139.7181194
Kementerian Kesehatan Republik Indonesia,Indonesia,1,-6.23019475,106.8325655
Kemmy Business School,Ireland,1,52.6725704,-8.577280496
Kempf and Associates,United States,1,39.7837304,-100.445882
Kennedy Institute of Rheumatology,United Kingdom,1,51.75243325,-1.214657473
Kent and Canterbury Hospital,United Kingdom,1,51.26594125,1.087195851
Kenya Methodist University,Kenya,1,-1.28127465,36.81765885
Kenyatta National Hospital,Kenya,1,-1.30083085,36.80723586
Kepler Universit?tsklinikum,Austria,1,48.28051005,14.29726475
Kerala Forest Research Institute,India,1,10.5305322,76.34684005
Kerman University of Medical Sciences,Iran,1,28.6856664,57.73874771
Kern Hospital,United States,1,42.45171895,-83.08141862
